GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G44000700021024","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002102","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021024",,,"Block Group 4, Census Tract 21.02, Providence County, Rhode Island",1496,"Block Group 4, Census Tract 21.02, Providence County, Rhode Island",429
"G44000700021025","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002102","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021025",,,"Block Group 5, Census Tract 21.02, Providence County, Rhode Island",717,"Block Group 5, Census Tract 21.02, Providence County, Rhode Island",286
"G44000700022001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022001",,,"Block Group 1, Census Tract 22, Providence County, Rhode Island",1169,"Block Group 1, Census Tract 22, Providence County, Rhode Island",333
"G44000700022002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022002",,,"Block Group 2, Census Tract 22, Providence County, Rhode Island",1111,"Block Group 2, Census Tract 22, Providence County, Rhode Island",401
"G44000700022003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022003",,,"Block Group 3, Census Tract 22, Providence County, Rhode Island",977,"Block Group 3, Census Tract 22, Providence County, Rhode Island",386
"G44000700022004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022004",,,"Block Group 4, Census Tract 22, Providence County, Rhode Island",1722,"Block Group 4, Census Tract 22, Providence County, Rhode Island",414
"G44000700023001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023001",,,"Block Group 1, Census Tract 23, Providence County, Rhode Island",1219,"Block Group 1, Census Tract 23, Providence County, Rhode Island",504
"G44000700023002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023002",,,"Block Group 2, Census Tract 23, Providence County, Rhode Island",729,"Block Group 2, Census Tract 23, Providence County, Rhode Island",214
"G44000700023003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023003",,,"Block Group 3, Census Tract 23, Providence County, Rhode Island",504,"Block Group 3, Census Tract 23, Providence County, Rhode Island",211
"G44000700023004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002300","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023004",,,"Block Group 4, Census Tract 23, Providence County, Rhode Island",736,"Block Group 4, Census Tract 23, Providence County, Rhode Island",356
"G44000700023005","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002300","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023005",,,"Block Group 5, Census Tract 23, Providence County, Rhode Island",530,"Block Group 5, Census Tract 23, Providence County, Rhode Island",235
"G44000700023006","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002300","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023006",,,"Block Group 6, Census Tract 23, Providence County, Rhode Island",978,"Block Group 6, Census Tract 23, Providence County, Rhode Island",337
"G44000700024001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024001",,,"Block Group 1, Census Tract 24, Providence County, Rhode Island",2410,"Block Group 1, Census Tract 24, Providence County, Rhode Island",384
"G44000700024002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024002",,,"Block Group 2, Census Tract 24, Providence County, Rhode Island",1479,"Block Group 2, Census Tract 24, Providence County, Rhode Island",589
"G44000700024003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002400","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024003",,,"Block Group 3, Census Tract 24, Providence County, Rhode Island",1085,"Block Group 3, Census Tract 24, Providence County, Rhode Island",346
"G44000700024004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002400","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024004",,,"Block Group 4, Census Tract 24, Providence County, Rhode Island",410,"Block Group 4, Census Tract 24, Providence County, Rhode Island",286
"G44000700024005","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002400","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024005",,,"Block Group 5, Census Tract 24, Providence County, Rhode Island",285,"Block Group 5, Census Tract 24, Providence County, Rhode Island",251
"G44000700024006","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002400","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024006",,,"Block Group 6, Census Tract 24, Providence County, Rhode Island",1591,"Block Group 6, Census Tract 24, Providence County, Rhode Island",470
"G44000700025001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070025001",,,"Block Group 1, Census Tract 25, Providence County, Rhode Island",1618,"Block Group 1, Census Tract 25, Providence County, Rhode Island",401
"G44000700025002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070025002",,,"Block Group 2, Census Tract 25, Providence County, Rhode Island",1458,"Block Group 2, Census Tract 25, Providence County, Rhode Island",323
"G44000700026001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070026001",,,"Block Group 1, Census Tract 26, Providence County, Rhode Island",1928,"Block Group 1, Census Tract 26, Providence County, Rhode Island",449
"G44000700026002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070026002",,,"Block Group 2, Census Tract 26, Providence County, Rhode Island",907,"Block Group 2, Census Tract 26, Providence County, Rhode Island",317
"G44000700026003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070026003",,,"Block Group 3, Census Tract 26, Providence County, Rhode Island",552,"Block Group 3, Census Tract 26, Providence County, Rhode Island",251
"G44000700027001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002700","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027001",,,"Block Group 1, Census Tract 27, Providence County, Rhode Island",1069,"Block Group 1, Census Tract 27, Providence County, Rhode Island",323
"G44000700027002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002700","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027002",,,"Block Group 2, Census Tract 27, Providence County, Rhode Island",830,"Block Group 2, Census Tract 27, Providence County, Rhode Island",292
"G44000700027003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002700","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027003",,,"Block Group 3, Census Tract 27, Providence County, Rhode Island",2299,"Block Group 3, Census Tract 27, Providence County, Rhode Island",415
"G44000700027004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002700","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027004",,,"Block Group 4, Census Tract 27, Providence County, Rhode Island",1590,"Block Group 4, Census Tract 27, Providence County, Rhode Island",292
"G44000700028001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002800","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028001",,,"Block Group 1, Census Tract 28, Providence County, Rhode Island",1800,"Block Group 1, Census Tract 28, Providence County, Rhode Island",631
"G44000700028002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002800","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028002",,,"Block Group 2, Census Tract 28, Providence County, Rhode Island",2365,"Block Group 2, Census Tract 28, Providence County, Rhode Island",698
"G44000700028003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002800","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028003",,,"Block Group 3, Census Tract 28, Providence County, Rhode Island",1587,"Block Group 3, Census Tract 28, Providence County, Rhode Island",894
"G44000700028004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002800","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028004",,,"Block Group 4, Census Tract 28, Providence County, Rhode Island",655,"Block Group 4, Census Tract 28, Providence County, Rhode Island",388
"G44000700029001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029001",,,"Block Group 1, Census Tract 29, Providence County, Rhode Island",1305,"Block Group 1, Census Tract 29, Providence County, Rhode Island",503
"G44000700029002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029002",,,"Block Group 2, Census Tract 29, Providence County, Rhode Island",1195,"Block Group 2, Census Tract 29, Providence County, Rhode Island",687
"G44000700029003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029003",,,"Block Group 3, Census Tract 29, Providence County, Rhode Island",1668,"Block Group 3, Census Tract 29, Providence County, Rhode Island",501
"G44000700029004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002900","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029004",,,"Block Group 4, Census Tract 29, Providence County, Rhode Island",1156,"Block Group 4, Census Tract 29, Providence County, Rhode Island",528
"G44000700029005","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"002900","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029005",,,"Block Group 5, Census Tract 29, Providence County, Rhode Island",1945,"Block Group 5, Census Tract 29, Providence County, Rhode Island",595
"G44000700031001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070031001",,,"Block Group 1, Census Tract 31, Providence County, Rhode Island",969,"Block Group 1, Census Tract 31, Providence County, Rhode Island",447
"G44000700031002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070031002",,,"Block Group 2, Census Tract 31, Providence County, Rhode Island",1023,"Block Group 2, Census Tract 31, Providence County, Rhode Island",381
"G44000700031003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003100","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070031003",,,"Block Group 3, Census Tract 31, Providence County, Rhode Island",764,"Block Group 3, Census Tract 31, Providence County, Rhode Island",272
"G44000700031004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003100","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070031004",,,"Block Group 4, Census Tract 31, Providence County, Rhode Island",729,"Block Group 4, Census Tract 31, Providence County, Rhode Island",226
"G44000700031005","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003100","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070031005",,,"Block Group 5, Census Tract 31, Providence County, Rhode Island",568,"Block Group 5, Census Tract 31, Providence County, Rhode Island",170
"G44000700032001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070032001",,,"Block Group 1, Census Tract 32, Providence County, Rhode Island",890,"Block Group 1, Census Tract 32, Providence County, Rhode Island",198
"G44000700032002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070032002",,,"Block Group 2, Census Tract 32, Providence County, Rhode Island",1008,"Block Group 2, Census Tract 32, Providence County, Rhode Island",222
"G44000700032003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070032003",,,"Block Group 3, Census Tract 32, Providence County, Rhode Island",691,"Block Group 3, Census Tract 32, Providence County, Rhode Island",244
"G44000700032004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070032004",,,"Block Group 4, Census Tract 32, Providence County, Rhode Island",885,"Block Group 4, Census Tract 32, Providence County, Rhode Island",258
"G44000700033001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070033001",,,"Block Group 1, Census Tract 33, Providence County, Rhode Island",1550,"Block Group 1, Census Tract 33, Providence County, Rhode Island",244
"G44000700033002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070033002",,,"Block Group 2, Census Tract 33, Providence County, Rhode Island",1128,"Block Group 2, Census Tract 33, Providence County, Rhode Island",190
"G44000700033003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070033003",,,"Block Group 3, Census Tract 33, Providence County, Rhode Island",1267,"Block Group 3, Census Tract 33, Providence County, Rhode Island",227
"G44000700033004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003300","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070033004",,,"Block Group 4, Census Tract 33, Providence County, Rhode Island",643,"Block Group 4, Census Tract 33, Providence County, Rhode Island",263
"G44000700034001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070034001",,,"Block Group 1, Census Tract 34, Providence County, Rhode Island",1084,"Block Group 1, Census Tract 34, Providence County, Rhode Island",379
"G44000700034002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070034002",,,"Block Group 2, Census Tract 34, Providence County, Rhode Island",952,"Block Group 2, Census Tract 34, Providence County, Rhode Island",218
"G44000700034003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003400","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070034003",,,"Block Group 3, Census Tract 34, Providence County, Rhode Island",818,"Block Group 3, Census Tract 34, Providence County, Rhode Island",335
"G44000700034004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003400","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070034004",,,"Block Group 4, Census Tract 34, Providence County, Rhode Island",1686,"Block Group 4, Census Tract 34, Providence County, Rhode Island",347
"G44000700035001","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070035001",,,"Block Group 1, Census Tract 35, Providence County, Rhode Island",710,"Block Group 1, Census Tract 35, Providence County, Rhode Island",209
"G44000700035002","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070035002",,,"Block Group 2, Census Tract 35, Providence County, Rhode Island",1531,"Block Group 2, Census Tract 35, Providence County, Rhode Island",395
"G44000700035003","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070035003",,,"Block Group 3, Census Tract 35, Providence County, Rhode Island",1064,"Block Group 3, Census Tract 35, Providence County, Rhode Island",361
"G44000700035004","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003500","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070035004",,,"Block Group 4, Census Tract 35, Providence County, Rhode Island",1777,"Block Group 4, Census Tract 35, Providence County, Rhode Island",403
"G44000700036011","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003601","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070036011",,,"Block Group 1, Census Tract 36.01, Providence County, Rhode Island",1220,"Block Group 1, Census Tract 36.01, Providence County, Rhode Island",199
"G44000700036012","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003601","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070036012",,,"Block Group 2, Census Tract 36.01, Providence County, Rhode Island",1215,"Block Group 2, Census Tract 36.01, Providence County, Rhode Island",206
"G44000700036021","2014-2018","RI",,,"Rhode Island","44","Providence County","007",,,"003602","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070036021",,,"Block Group 1, Census Tract 36.02, Providence County, Rhode Island",2423,"Block Group 1, Census Tract 36.02, Providence County, Rhode Island",327
