GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AON4E001,NAME_M,AON4M001
"G44000700013004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001300","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070013004",,,"440070013004","Block Group 4, Census Tract 13, Providence County, Rhode Island",1251,"Block Group 4, Census Tract 13, Providence County, Rhode Island",417
"G44000700014001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001400","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070014001",,,"440070014001","Block Group 1, Census Tract 14, Providence County, Rhode Island",1142,"Block Group 1, Census Tract 14, Providence County, Rhode Island",627
"G44000700014002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001400","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070014002",,,"440070014002","Block Group 2, Census Tract 14, Providence County, Rhode Island",2360,"Block Group 2, Census Tract 14, Providence County, Rhode Island",747
"G44000700014003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001400","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070014003",,,"440070014003","Block Group 3, Census Tract 14, Providence County, Rhode Island",422,"Block Group 3, Census Tract 14, Providence County, Rhode Island",300
"G44000700014004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001400","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070014004",,,"440070014004","Block Group 4, Census Tract 14, Providence County, Rhode Island",1569,"Block Group 4, Census Tract 14, Providence County, Rhode Island",723
"G44000700014005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001400","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070014005",,,"440070014005","Block Group 5, Census Tract 14, Providence County, Rhode Island",1353,"Block Group 5, Census Tract 14, Providence County, Rhode Island",658
"G44000700015001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001500","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070015001",,,"440070015001","Block Group 1, Census Tract 15, Providence County, Rhode Island",982,"Block Group 1, Census Tract 15, Providence County, Rhode Island",498
"G44000700015002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001500","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070015002",,,"440070015002","Block Group 2, Census Tract 15, Providence County, Rhode Island",1367,"Block Group 2, Census Tract 15, Providence County, Rhode Island",359
"G44000700015003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001500","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070015003",,,"440070015003","Block Group 3, Census Tract 15, Providence County, Rhode Island",893,"Block Group 3, Census Tract 15, Providence County, Rhode Island",422
"G44000700016011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001601","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016011",,,"440070016011","Block Group 1, Census Tract 16.01, Providence County, Rhode Island",705,"Block Group 1, Census Tract 16.01, Providence County, Rhode Island",589
"G44000700016012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001601","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016012",,,"440070016012","Block Group 2, Census Tract 16.01, Providence County, Rhode Island",2117,"Block Group 2, Census Tract 16.01, Providence County, Rhode Island",728
"G44000700016013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001601","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016013",,,"440070016013","Block Group 3, Census Tract 16.01, Providence County, Rhode Island",352,"Block Group 3, Census Tract 16.01, Providence County, Rhode Island",443
"G44000700016021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001602","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016021",,,"440070016021","Block Group 1, Census Tract 16.02, Providence County, Rhode Island",1361,"Block Group 1, Census Tract 16.02, Providence County, Rhode Island",726
"G44000700016022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001602","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016022",,,"440070016022","Block Group 2, Census Tract 16.02, Providence County, Rhode Island",1494,"Block Group 2, Census Tract 16.02, Providence County, Rhode Island",782
"G44000700016023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001602","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016023",,,"440070016023","Block Group 3, Census Tract 16.02, Providence County, Rhode Island",1621,"Block Group 3, Census Tract 16.02, Providence County, Rhode Island",927
"G44000700016024","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001602","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070016024",,,"440070016024","Block Group 4, Census Tract 16.02, Providence County, Rhode Island",1389,"Block Group 4, Census Tract 16.02, Providence County, Rhode Island",763
"G44000700017001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001700","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070017001",,,"440070017001","Block Group 1, Census Tract 17, Providence County, Rhode Island",959,"Block Group 1, Census Tract 17, Providence County, Rhode Island",362
"G44000700017002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001700","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070017002",,,"440070017002","Block Group 2, Census Tract 17, Providence County, Rhode Island",1274,"Block Group 2, Census Tract 17, Providence County, Rhode Island",560
"G44000700017003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001700","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070017003",,,"440070017003","Block Group 3, Census Tract 17, Providence County, Rhode Island",1865,"Block Group 3, Census Tract 17, Providence County, Rhode Island",593
"G44000700018001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001800","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070018001",,,"440070018001","Block Group 1, Census Tract 18, Providence County, Rhode Island",703,"Block Group 1, Census Tract 18, Providence County, Rhode Island",315
"G44000700018002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001800","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070018002",,,"440070018002","Block Group 2, Census Tract 18, Providence County, Rhode Island",1994,"Block Group 2, Census Tract 18, Providence County, Rhode Island",640
"G44000700018003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001800","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070018003",,,"440070018003","Block Group 3, Census Tract 18, Providence County, Rhode Island",681,"Block Group 3, Census Tract 18, Providence County, Rhode Island",499
"G44000700018004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001800","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070018004",,,"440070018004","Block Group 4, Census Tract 18, Providence County, Rhode Island",1263,"Block Group 4, Census Tract 18, Providence County, Rhode Island",1076
"G44000700018005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001800","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070018005",,,"440070018005","Block Group 5, Census Tract 18, Providence County, Rhode Island",910,"Block Group 5, Census Tract 18, Providence County, Rhode Island",533
"G44000700018006","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001800","6",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070018006",,,"440070018006","Block Group 6, Census Tract 18, Providence County, Rhode Island",1345,"Block Group 6, Census Tract 18, Providence County, Rhode Island",702
"G44000700019001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001900","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070019001",,,"440070019001","Block Group 1, Census Tract 19, Providence County, Rhode Island",219,"Block Group 1, Census Tract 19, Providence County, Rhode Island",144
"G44000700019002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001900","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070019002",,,"440070019002","Block Group 2, Census Tract 19, Providence County, Rhode Island",1611,"Block Group 2, Census Tract 19, Providence County, Rhode Island",784
"G44000700019003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001900","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070019003",,,"440070019003","Block Group 3, Census Tract 19, Providence County, Rhode Island",875,"Block Group 3, Census Tract 19, Providence County, Rhode Island",595
"G44000700019004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001900","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070019004",,,"440070019004","Block Group 4, Census Tract 19, Providence County, Rhode Island",320,"Block Group 4, Census Tract 19, Providence County, Rhode Island",385
"G44000700019005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001900","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070019005",,,"440070019005","Block Group 5, Census Tract 19, Providence County, Rhode Island",638,"Block Group 5, Census Tract 19, Providence County, Rhode Island",431
"G44000700019006","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"001900","6",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070019006",,,"440070019006","Block Group 6, Census Tract 19, Providence County, Rhode Island",817,"Block Group 6, Census Tract 19, Providence County, Rhode Island",470
"G44000700020001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002000","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070020001",,,"440070020001","Block Group 1, Census Tract 20, Providence County, Rhode Island",2647,"Block Group 1, Census Tract 20, Providence County, Rhode Island",902
"G44000700020002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002000","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070020002",,,"440070020002","Block Group 2, Census Tract 20, Providence County, Rhode Island",4079,"Block Group 2, Census Tract 20, Providence County, Rhode Island",865
"G44000700021011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002101","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021011",,,"440070021011","Block Group 1, Census Tract 21.01, Providence County, Rhode Island",963,"Block Group 1, Census Tract 21.01, Providence County, Rhode Island",310
"G44000700021012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002101","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021012",,,"440070021012","Block Group 2, Census Tract 21.01, Providence County, Rhode Island",1168,"Block Group 2, Census Tract 21.01, Providence County, Rhode Island",349
"G44000700021013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002101","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021013",,,"440070021013","Block Group 3, Census Tract 21.01, Providence County, Rhode Island",717,"Block Group 3, Census Tract 21.01, Providence County, Rhode Island",290
"G44000700021021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002102","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021021",,,"440070021021","Block Group 1, Census Tract 21.02, Providence County, Rhode Island",775,"Block Group 1, Census Tract 21.02, Providence County, Rhode Island",430
"G44000700021022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002102","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021022",,,"440070021022","Block Group 2, Census Tract 21.02, Providence County, Rhode Island",1304,"Block Group 2, Census Tract 21.02, Providence County, Rhode Island",615
"G44000700021023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002102","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021023",,,"440070021023","Block Group 3, Census Tract 21.02, Providence County, Rhode Island",2153,"Block Group 3, Census Tract 21.02, Providence County, Rhode Island",1145
"G44000700021024","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002102","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021024",,,"440070021024","Block Group 4, Census Tract 21.02, Providence County, Rhode Island",1870,"Block Group 4, Census Tract 21.02, Providence County, Rhode Island",549
"G44000700021025","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002102","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070021025",,,"440070021025","Block Group 5, Census Tract 21.02, Providence County, Rhode Island",720,"Block Group 5, Census Tract 21.02, Providence County, Rhode Island",393
"G44000700022001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002200","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070022001",,,"440070022001","Block Group 1, Census Tract 22, Providence County, Rhode Island",1023,"Block Group 1, Census Tract 22, Providence County, Rhode Island",372
"G44000700022002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002200","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070022002",,,"440070022002","Block Group 2, Census Tract 22, Providence County, Rhode Island",1900,"Block Group 2, Census Tract 22, Providence County, Rhode Island",1009
"G44000700022003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002200","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070022003",,,"440070022003","Block Group 3, Census Tract 22, Providence County, Rhode Island",662,"Block Group 3, Census Tract 22, Providence County, Rhode Island",312
"G44000700022004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002200","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070022004",,,"440070022004","Block Group 4, Census Tract 22, Providence County, Rhode Island",1815,"Block Group 4, Census Tract 22, Providence County, Rhode Island",588
"G44000700023001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002300","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070023001",,,"440070023001","Block Group 1, Census Tract 23, Providence County, Rhode Island",411,"Block Group 1, Census Tract 23, Providence County, Rhode Island",323
"G44000700023002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002300","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070023002",,,"440070023002","Block Group 2, Census Tract 23, Providence County, Rhode Island",892,"Block Group 2, Census Tract 23, Providence County, Rhode Island",307
"G44000700023003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002300","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070023003",,,"440070023003","Block Group 3, Census Tract 23, Providence County, Rhode Island",1127,"Block Group 3, Census Tract 23, Providence County, Rhode Island",663
"G44000700023004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002300","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070023004",,,"440070023004","Block Group 4, Census Tract 23, Providence County, Rhode Island",488,"Block Group 4, Census Tract 23, Providence County, Rhode Island",296
"G44000700023005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002300","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070023005",,,"440070023005","Block Group 5, Census Tract 23, Providence County, Rhode Island",1532,"Block Group 5, Census Tract 23, Providence County, Rhode Island",632
"G44000700023006","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002300","6",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070023006",,,"440070023006","Block Group 6, Census Tract 23, Providence County, Rhode Island",407,"Block Group 6, Census Tract 23, Providence County, Rhode Island",297
"G44000700024001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002400","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070024001",,,"440070024001","Block Group 1, Census Tract 24, Providence County, Rhode Island",1962,"Block Group 1, Census Tract 24, Providence County, Rhode Island",254
"G44000700024002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002400","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070024002",,,"440070024002","Block Group 2, Census Tract 24, Providence County, Rhode Island",1867,"Block Group 2, Census Tract 24, Providence County, Rhode Island",833
"G44000700024003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002400","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070024003",,,"440070024003","Block Group 3, Census Tract 24, Providence County, Rhode Island",936,"Block Group 3, Census Tract 24, Providence County, Rhode Island",146
"G44000700024004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002400","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070024004",,,"440070024004","Block Group 4, Census Tract 24, Providence County, Rhode Island",1243,"Block Group 4, Census Tract 24, Providence County, Rhode Island",425
"G44000700024005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"002400","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070024005",,,"440070024005","Block Group 5, Census Tract 24, Providence County, Rhode Island",1416,"Block Group 5, Census Tract 24, Providence County, Rhode Island",455
